"FARHAT, David M. (FDP) ","","","",5 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",2 ,"TIPAYSON, J. Tarty (COTOL) ","","","","","",22
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",3 ,"TOE, Albert S. (LP) ","","","","","",228
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",110 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",9 ,"",Valid Votes: ,"","","","",287
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JOHNSON, Samuel C. F. (NDPL) ","",7 ,"",Invalid Votes: ,"","","","",7
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",13 ,"",Total Votes: ,"","","","",294
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",5,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",4,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",2 ,"WESSEH, Conmany B. (UP) ","",202,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",148,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,478,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",5 ,"",Invalid Ballots: ,5,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",6 ,"",Valid Votes + Invalid Ballots: ,483,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",119,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",290,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",297,"","","","","","","","","",""
Precinct: 42010 ,Polling Place: ,2 ,"","","","","",Total: 449 ,Age 18-27: 39.9% ,Age 48-57: ,"","",8.9%,""
"CITY HALL, FISHTOWN, River Gee ","","","","","","","",Males: 48.8% Females: 51.2% ,Age 28-37: 21.6% Age 38-47: 18.9% ,Age 58-67: Age 68+: ,"","",6.5%4.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",8 ,"CHEA, Christian Snorteh (LP) ","",20 ,"BROOKS, Joseph T. (FDP) ","","","","","",10
"BRUMSKINE, Charles Walker (LP) ","","","",35 ,"CHEAPOO, SR., Chea  (UDA) ","",9 ,"DOEBO, Alfred P. T. (NDM) ","","","","","",5
"CONNEH, Sekou Damate (PRODEM) ","","","",4 ,"CHERUE, Frederick Doe (COTOL) ","",60 ,"QUAYE, William C. (CDC) ","","","","","",20
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DALMEIDA, Clara A. (LP) ","",19 ,"TARLESSON, Josephus N. (LDP) ","","","","","",16
"FARHAT, David M. (FDP) ","","","",0 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",2 ,"TIPAYSON, J. Tarty (COTOL) ","","","","","",27
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",8 ,"TOE, Albert S. (LP) ","","","","","",227
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",124 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",12 ,"",Valid Votes: ,"","","","",305
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JOHNSON, Samuel C. F. (NDPL) ","",10 ,"",Invalid Votes: ,"","","","",10
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",11 ,"",Total Votes: ,"","","","",315
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",10,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",5,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",4 ,"WESSEH, Conmany B. (UP) ","",235,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",200,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"",Valid Votes: ,605,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",7 ,"",Invalid Ballots: ,2,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",2 ,"",Valid Votes + Invalid Ballots: ,607,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",5,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",99,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",300,"","","","","","","","","",""
"",Invalid Votes: ,"","",15,"","","","","","","","","",""
"",Total Votes: ,"","",315,"","","","","","","","","",""
Precinct: 42010 ,Polling Place: ,3 ,"","","","","",Total: 454 ,Age 18-27: 40.7% ,Age 48-57: ,"","",9.9%,""
"CITY HALL, FISHTOWN, River Gee ","","","","","","","",Males: 53.5% Females: 46.5% ,Age 28-37: 23.1% Age 38-47: 18.1% ,Age 58-67: Age 68+: ,"","",5.1%3.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",4 ,"CHEA, Christian Snorteh (LP) ","",27 ,"BROOKS, Joseph T. (FDP) ","","","","","",11
"BRUMSKINE, Charles Walker (LP) ","","","",24 ,"CHEAPOO, SR., Chea  (UDA) ","",5 ,"DOEBO, Alfred P. T. (NDM) ","","","","","",5
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"CHERUE, Frederick Doe (COTOL) ","",81 ,"QUAYE, William C. (CDC) ","","","","","",15
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DALMEIDA, Clara A. (LP) ","",10 ,"TARLESSON, Josephus N. (LDP) ","","","","","",49
"FARHAT, David M. (FDP) ","","","",3 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",3 ,"TIPAYSON, J. Tarty (COTOL) ","","","","","",25
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",4 ,"TOE, Albert S. (LP) ","","","","","",213
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",139 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",6 ,"",Valid Votes: ,"","","","",318
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",3 ,"",Invalid Votes: ,"","","","",9
"KIEH, JR., George Klay (NDM) ","","","",2 ,"MORLEE, Nathan Victor (CDC) ","",23 ,"",Total Votes: ,"","","","",327
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",4,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",1 ,"SLOBERT, SR., Anthony W.C. (UP) ","",5,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",8,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",181,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",199,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,559,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",9 ,"",Invalid Ballots: ,7,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",5 ,"",Valid Votes + Invalid Ballots: ,566,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",7,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",114,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",314,"","","","","","","","","",""
"",Invalid Votes: ,"","",15,"","","","","","","","","",""
"",Total Votes: ,"","",329,"","","","","","","","","",""
Precinct: 42011 ,Polling Place: ,1 ,"","","","","",Total: 329 ,Age 18-27: 36.2% ,Age 48-57: ,"","",10.9%,""
"SCHOOL, JAYTOKEN, River Gee ","","","","","","","",Males: 45.0% Females: 55.0% ,Age 28-37: 25.2% Age 38-47: 14.9% ,Age 58-67: Age 68+: ,"","",7.9%4.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"CHEA, Christian Snorteh (LP) ","",6 ,"BROOKS, Joseph T. (FDP) ","","","","","",0
"BRUMSKINE, Charles Walker (LP) ","","","",16 ,"CHEAPOO, SR., Chea  (UDA) ","",0 ,"DOEBO, Alfred P. T. (NDM) ","","","","","",0
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"CHERUE, Frederick Doe (COTOL) ","",41 ,"QUAYE, William C. (CDC) ","","","","","",8
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DALMEIDA, Clara A. (LP) ","",5 ,"TARLESSON, Josephus N. (LDP) ","","","","","",2
"FARHAT, David M. (FDP) ","","","",0 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",0 ,"TIPAYSON, J. Tarty (COTOL) ","","","","","",2
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",2 ,"TOE, Albert S. (LP) ","","","","","",263
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",108 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",2 ,"",Valid Votes: ,"","","","",275
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",3 ,"",Invalid Votes: ,"","","","",11
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",34 ,"",Total Votes: ,"","","","",286
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",0,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",0,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"WESSEH, Conmany B. (UP) ","",89,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",211,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,394,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",5 ,"",Invalid Ballots: ,2,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,396,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",131,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",270,"","","","","","","","","",""
"",Invalid Votes: ,"","",0,"","","","","","","","","",""
"",Total Votes: ,"","",270,"","","","","","","","","",""
Precinct: 42011 ,Polling Place: ,2 ,"","","","","",Total: 318 ,Age 18-27: 36.5% ,Age 48-57: ,"","",9.7%,""
"SCHOOL, JAYTOKEN, River Gee ","","","","","","","",Males: 46.9% Females: 53.1% ,Age 28-37: 24.8% Age 38-47: 16.0% ,Age 58-67: Age 68+: ,"","",5.3%7.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"CHEA, Christian Snorteh (LP) ","",3 ,"BROOKS, Joseph T. (FDP) ","","","","","",0
"BRUMSKINE, Charles Walker (LP) ","","","",6 ,"CHEAPOO, SR., Chea  (UDA) ","",3 ,"DOEBO, Alfred P. T. (NDM) ","","","","","",1
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"CHERUE, Frederick Doe (COTOL) ","",79 ,"QUAYE, William C. (CDC) ","","","","","",3
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DALMEIDA, Clara A. (LP) ","",9 ,"TARLESSON, Josephus N. (LDP) ","","","","","",2
"FARHAT, David M. (FDP) ","","","",0 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",2 ,"TIPAYSON, J. Tarty (COTOL) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",3 ,"TOE, Albert S. (LP) ","","","","","",244
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",76 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",1 ,"",Valid Votes: ,"","","","",253
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",2 ,"",Invalid Votes: ,"","","","",1
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",61 ,"",Total Votes: ,"","","","",254
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",2,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",4,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"VINTON, Regina Saytue (CDC) ","",3,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",94,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",233,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,499,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",8 ,"",Invalid Ballots: ,1,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,500,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",160,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",256,"","","","","","","","","",""
"",Invalid Votes: ,"","",0,"","","","","","","","","",""
"",Total Votes: ,"","",256,"","","","","","","","","",""
Precinct: 42012 ,Polling Place: ,1 ,"","","","","",Total: 422 ,Age 18-27: 43.6% ,Age 48-57: ,"","",8.3%,""
"SCHOOL, JUWELBO, River Gee ","","","","","","","",Males: 46.9% Females: 53.1% ,Age 28-37: 21.3% Age 38-47: 12.1% ,Age 58-67: Age 68+: ,"","",8.3%6.4%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"CHEA, Christian Snorteh (LP) ","",2 ,"BROOKS, Joseph T. (FDP) ","","","","","",1
"BRUMSKINE, Charles Walker (LP) ","","","",24 ,"CHEAPOO, SR., Chea  (UDA) ","",1 ,"DOEBO, Alfred P. T. (NDM) ","","","","","",3
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"CHERUE, Frederick Doe (COTOL) ","",28 ,"QUAYE, William C. (CDC) ","","","","","",78
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DALMEIDA, Clara A. (LP) ","",171 ,"TARLESSON, Josephus N. (LDP) ","","","","","",10
"FARHAT, David M. (FDP) ","","","",1 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",0 ,"TIPAYSON, J. Tarty (COTOL) ","","","","","",5
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",0 ,"TOE, Albert S. (LP) ","","","","","",197
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",61 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",1 ,"",Valid Votes: ,"","","","",294
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",3 ,"",Invalid Votes: ,"","","","",2
"KIEH, JR., George Klay (NDM) ","","","",2 ,"MORLEE, Nathan Victor (CDC) ","",4 ,"",Total Votes: ,"","","","",296
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",1,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",2,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",101,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",267,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,583,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",6 ,"",Invalid Ballots: ,2,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,585,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",17,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",180,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",295,"","","","","","","","","",""
"",Invalid Votes: ,"","",4,"","","","","","","","","",""
"",Total Votes: ,"","",299,"","","","","","","","","",""
Precinct: 42013 ,Polling Place: ,1 ,"","","","","",Total: 479 ,Age 18-27: 40.7% ,Age 48-57: ,"","",11.3%,""
"SCHOOL, SARBO SWEAKEN, River Gee ","","","","","","","",Males: 45.5% Females: 54.5% ,Age 28-37: 21.5% Age 38-47: 15.0% ,Age 58-67: Age 68+: ,"","",6.3%5.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",5 ,"CHEA, Christian Snorteh (LP) ","",20 ,"BARDYL, Charles K. (CDC) ","","","","","",192
"BRUMSKINE, Charles Walker (LP) ","","","",7 ,"CHEAPOO, SR., Chea  (UDA) ","",22 ,"DARBEH, Hixenbaugh Kear (COTOL) ","","","","","",97
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"CHERUE, Frederick Doe (COTOL) ","",203 ,"DAVIES, Wilfred G. N. (LP) ","","","","","",18
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DALMEIDA, Clara A. (LP) ","",11 ,"GIBSON, Edmund B. (NPP) ","","","","","",18
"FARHAT, David M. (FDP) ","","","",3 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",2 ,"KLIGBEH, Emmanuel Karkutu (LPL) ","","","","","",5
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",13 ,"",Valid Votes: ,"","","","",330
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",190 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",53 ,"",Invalid Votes: ,"","","","",24
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",215 ,"",Total Votes: ,"","","","",354
"KIEH, JR., George Klay (NDM) ","","","",1 ,"MORLEE, Nathan Victor (CDC) ","",192,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",2 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",5,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",1 ,"SLOBERT, SR., Anthony W.C. (UP) ","",12,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"VINTON, Regina Saytue (CDC) ","",6,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",45,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",3 ,"WILLIAMS, Nathaniel J. (LDP) ","",6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"",Valid Votes: ,805,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",16 ,"",Invalid Ballots: ,0,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",11 ,"",Valid Votes + Invalid Ballots: ,805,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",8,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",83,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",344,"","","","","","","","","",""
"",Invalid Votes: ,"","",26,"","","","","","","","","",""
"",Total Votes: ,"","",370,"","","","","","","","","",""
Precinct: 42013 ,Polling Place: ,2 ,"","","","","",Total: 478 ,Age 18-27: 40.6% ,Age 48-57: ,"","",11.3%,""
"SCHOOL, SARBO SWEAKEN, River Gee ","","","","","","","",Males: 45.6% Females: 54.4% ,Age 28-37: 21.8% Age 38-47: 14.4% ,Age 58-67: Age 68+: ,"","",6.3%5.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"CHEA, Christian Snorteh (LP) ","",7 ,"BARDYL, Charles K. (CDC) ","","","","","",217
"BRUMSKINE, Charles Walker (LP) ","","","",9 ,"CHEAPOO, SR., Chea  (UDA) ","",17 ,"DARBEH, Hixenbaugh Kear (COTOL) ","","","","","",125
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"CHERUE, Frederick Doe (COTOL) ","",147 ,"DAVIES, Wilfred G. N. (LP) ","","","","","",8
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DALMEIDA, Clara A. (LP) ","",12 ,"GIBSON, Edmund B. (NPP) ","","","","","",9
"FARHAT, David M. (FDP) ","","","",2 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",3 ,"KLIGBEH, Emmanuel Karkutu (LPL) ","","","","","",5
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",7 ,"",Valid Votes: ,"","","","",364
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",185 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",22 ,"",Invalid Votes: ,"","","","",2
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JOHNSON, Samuel C. F. (NDPL) ","",239 ,"",Total Votes: ,"","","","",366
"KIEH, JR., George Klay (NDM) ","","","",3 ,"MORLEE, Nathan Victor (CDC) ","",173,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",6,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",4,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",31,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",10,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,680,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",45 ,"",Invalid Ballots: ,3,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",10 ,"",Valid Votes + Invalid Ballots: ,683,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",6,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",98,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",369,"","","","","","","","","",""
"",Invalid Votes: ,"","",0,"","","","","","","","","",""
"",Total Votes: ,"","",369,"","","","","","","","","",""
Precinct: 42014 ,Polling Place: ,1 ,"","","","","",Total: 508 ,Age 18-27: 36.8% ,Age 48-57: ,"","",10.6%,""
"SCHOOL, YASSAKEN, River Gee ","","","","","","","",Males: 46.9% Females: 53.1% ,Age 28-37: 28.5% Age 38-47: 14.0% ,Age 58-67: Age 68+: ,"","",7.1%3.0%,""
