"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",29 ,"KROMAH, Ansumana Fassu (UDA) ","",2 ,"VAH, Johnny Saye (NDPL) ","","","","","",21
"KIADII, George Momodu (NATVIPOL) ","","","",2 ,"KRUAH, SR., Cooper W. (APD) ","",30 ,"VOKER, Yohn Z. (NATVIPOL) ","","","","","",23
"KIEH, JR., George Klay (NDM) ","","","",11 ,"LUO, Harrison Dologbean (NPP) ","",34 ,"",Valid Votes: ,"","","","",366
"KORTO, Joseph D. Z. (LERP) ","","","",5 ,"MANTEIN, Nyah  (UP) ","",15 ,"",Invalid Votes: ,"","","","",10
"KPOTO, Robert Momo (ULD) ","","","",6 ,"MYERS, Prince B. (NPP) ","",8 ,"",Total Votes: ,"","","","",376
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"NOAH, Mac Sonkarley (LP) ","",12,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",25 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"WUOR, Emma Kou (COTOL) ","",3,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"YUAN, SR., Harry Targehn (UP) ","",1,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",51 ,"",Valid Votes: ,675,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",42 ,"",Invalid Ballots: ,7,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",3 ,"",Valid Votes + Invalid Ballots: ,682,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",10,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",124,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",373,"","","","","","","","","",""
"",Invalid Votes: ,"","",6,"","","","","","","","","",""
"",Total Votes: ,"","",379,"","","","","","","","","",""
Precinct: 33004 ,Polling Place: ,3 ,"","","","","",Total: 495 ,Age 18-27: 37.6% ,Age 48-57: ,"","",9.9%,""
"Civil Compound, Saclepea, Nimba ","","","","","","","",Males: 48.7% Females: 51.3% ,Age 28-37: 23.6% Age 38-47: 15.2% ,Age 58-67: Age 68+: ,"","",6.3%7.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 6","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTUAH, Benedict Zuah (UDA) ","",4 ,"KEHN, Presley Mehn (CDC) ","","","","","",156
"BRUMSKINE, Charles Walker (LP) ","","","",77 ,"DOGOLEA, Mary Siaway (RULP) ","",4 ,"KOLLAH, Wehyi Stephen (APD) ","","","","","",7
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DOKIE, Josephus Saye (LP) ","",7 ,"MANEH, David Saye (UP) ","","","","","",5
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",157 ,"MARTOR, J. Lynon (LP) ","","","","","",22
"FARHAT, David M. (FDP) ","","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",144 ,"QUEEGLAY, David Wonle (NPP) ","","","","","",79
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",227 ,"TUAZAMA, SR., Paul Duo (COTOL) ","","","","","",40
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",18 ,"KROMAH, Ansumana Fassu (UDA) ","",3 ,"VAH, Johnny Saye (NDPL) ","","","","","",21
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"KRUAH, SR., Cooper W. (APD) ","",41 ,"VOKER, Yohn Z. (NATVIPOL) ","","","","","",17
"KIEH, JR., George Klay (NDM) ","","","",10 ,"LUO, Harrison Dologbean (NPP) ","",23 ,"",Valid Votes: ,"","","","",347
"KORTO, Joseph D. Z. (LERP) ","","","",15 ,"MANTEIN, Nyah  (UP) ","",5 ,"",Invalid Votes: ,"","","","",19
"KPOTO, Robert Momo (ULD) ","","","",3 ,"MYERS, Prince B. (NPP) ","",9 ,"",Total Votes: ,"","","","",366
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"NOAH, Mac Sonkarley (LP) ","",9,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",20 ,"SENNEH, Peter S. T. (NDPL) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"WUOR, Emma Kou (COTOL) ","",2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",3 ,"YUAN, SR., Harry Targehn (UP) ","",3,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",44 ,"",Valid Votes: ,639,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",45 ,"",Invalid Ballots: ,0,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",10 ,"",Valid Votes + Invalid Ballots: ,639,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",5,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",99,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",10,"","","","","","","","","",""
"",Valid Votes: ,"","",369,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",370,"","","","","","","","","",""
Precinct: 33004 ,Polling Place: ,4 ,"","","","","",Total: 501 ,Age 18-27: 38.9% ,Age 48-57: ,"","",8.4%,""
"Civil Compound, Saclepea, Nimba ","","","","","","","",Males: 51.3% Females: 48.7% ,Age 28-37: 23.2% Age 38-47: 18.0% ,Age 58-67: Age 68+: ,"","",5.6%6.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 6","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BARTUAH, Benedict Zuah (UDA) ","",0 ,"KEHN, Presley Mehn (CDC) ","","","","","",162
"BRUMSKINE, Charles Walker (LP) ","","","",91 ,"DOGOLEA, Mary Siaway (RULP) ","",0 ,"KOLLAH, Wehyi Stephen (APD) ","","","","","",10
"CONNEH, Sekou Damate (PRODEM) ","","","",5 ,"DOKIE, Josephus Saye (LP) ","",4 ,"MANEH, David Saye (UP) ","","","","","",7
"DIVINE, SR., Samuel Raymond (Ind) ","","","",3 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",134 ,"MARTOR, J. Lynon (LP) ","","","","","",33
"FARHAT, David M. (FDP) ","","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",133 ,"QUEEGLAY, David Wonle (NPP) ","","","","","",97
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",282 ,"TUAZAMA, SR., Paul Duo (COTOL) ","","","","","",34
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",21 ,"KROMAH, Ansumana Fassu (UDA) ","",4 ,"VAH, Johnny Saye (NDPL) ","","","","","",9
"KIADII, George Momodu (NATVIPOL) ","","","",3 ,"KRUAH, SR., Cooper W. (APD) ","",29 ,"VOKER, Yohn Z. (NATVIPOL) ","","","","","",18
"KIEH, JR., George Klay (NDM) ","","","",10 ,"LUO, Harrison Dologbean (NPP) ","",17 ,"",Valid Votes: ,"","","","",370
"KORTO, Joseph D. Z. (LERP) ","","","",10 ,"MANTEIN, Nyah  (UP) ","",12 ,"",Invalid Votes: ,"","","","",9
"KPOTO, Robert Momo (ULD) ","","","",9 ,"MYERS, Prince B. (NPP) ","",3 ,"",Total Votes: ,"","","","",379
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"NOAH, Mac Sonkarley (LP) ","",20,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",10 ,"SENNEH, Peter S. T. (NDPL) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",3 ,"WUOR, Emma Kou (COTOL) ","",3,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",3,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",32 ,"",Valid Votes: ,646,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",34 ,"",Invalid Ballots: ,3,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",16 ,"",Valid Votes + Invalid Ballots: ,649,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",115,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",372,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",379,"","","","","","","","","",""
Precinct: 33004 ,Polling Place: ,5 ,"","","","","",Total: 526 ,Age 18-27: 38.4% ,Age 48-57: ,"","",6.8%,""
"Civil Compound, Saclepea, Nimba ","","","","","","","",Males: 47.3% Females: 52.7% ,Age 28-37: 27.2% Age 38-47: 16.0% ,Age 58-67: Age 68+: ,"","",4.2%7.4%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 6","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",5 ,"BARTUAH, Benedict Zuah (UDA) ","",4 ,"KEHN, Presley Mehn (CDC) ","","","","","",167
"BRUMSKINE, Charles Walker (LP) ","","","",94 ,"DOGOLEA, Mary Siaway (RULP) ","",5 ,"KOLLAH, Wehyi Stephen (APD) ","","","","","",9
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DOKIE, Josephus Saye (LP) ","",5 ,"MANEH, David Saye (UP) ","","","","","",9
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",179 ,"MARTOR, J. Lynon (LP) ","","","","","",36
"FARHAT, David M. (FDP) ","","","",2 ,"JOHNSON, Prince Yormie (Ind) ","",148 ,"QUEEGLAY, David Wonle (NPP) ","","","","","",63
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"KOAH, Evans Vaye (Ind) ","",265 ,"TUAZAMA, SR., Paul Duo (COTOL) ","","","","","",34
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",18 ,"KROMAH, Ansumana Fassu (UDA) ","",6 ,"VAH, Johnny Saye (NDPL) ","","","","","",12
"KIADII, George Momodu (NATVIPOL) ","","","",2 ,"KRUAH, SR., Cooper W. (APD) ","",33 ,"VOKER, Yohn Z. (NATVIPOL) ","","","","","",31
"KIEH, JR., George Klay (NDM) ","","","",16 ,"LUO, Harrison Dologbean (NPP) ","",42 ,"",Valid Votes: ,"","","","",361
"KORTO, Joseph D. Z. (LERP) ","","","",7 ,"MANTEIN, Nyah  (UP) ","",17 ,"",Invalid Votes: ,"","","","",15
"KPOTO, Robert Momo (ULD) ","","","",8 ,"MYERS, Prince B. (NPP) ","",8 ,"",Total Votes: ,"","","","",376
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"NOAH, Mac Sonkarley (LP) ","",12,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",18 ,"SENNEH, Peter S. T. (NDPL) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WUOR, Emma Kou (COTOL) ","",8,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",2 ,"YUAN, SR., Harry Targehn (UP) ","",6,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",36 ,"",Valid Votes: ,739,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",35 ,"",Invalid Ballots: ,8,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",6 ,"",Valid Votes + Invalid Ballots: ,747,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",10,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",112,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",380,"","","","","","","","","",""
"",Invalid Votes: ,"","",8,"","","","","","","","","",""
"",Total Votes: ,"","",388,"","","","","","","","","",""
Precinct: 33005 ,Polling Place: ,1 ,"","","","","",Total: 564 ,Age 18-27: 41.3% ,Age 48-57: ,"","",7.3%,""
"S.D. Palava Hut, Saclepea, Nimba ","","","","","","","",Males: 47.9% Females: 52.1% ,Age 28-37: 26.8% Age 38-47: 15.4% ,Age 58-67: Age 68+: ,"","",4.6%4.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 6","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTUAH, Benedict Zuah (UDA) ","",1 ,"KEHN, Presley Mehn (CDC) ","","","","","",98
"BRUMSKINE, Charles Walker (LP) ","","","",56 ,"DOGOLEA, Mary Siaway (RULP) ","",2 ,"KOLLAH, Wehyi Stephen (APD) ","","","","","",48
"CONNEH, Sekou Damate (PRODEM) ","","","",4 ,"DOKIE, Josephus Saye (LP) ","",5 ,"MANEH, David Saye (UP) ","","","","","",3
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",188 ,"MARTOR, J. Lynon (LP) ","","","","","",44
"FARHAT, David M. (FDP) ","","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",121 ,"QUEEGLAY, David Wonle (NPP) ","","","","","",52
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",305 ,"TUAZAMA, SR., Paul Duo (COTOL) ","","","","","",58
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",21 ,"KROMAH, Ansumana Fassu (UDA) ","",7 ,"VAH, Johnny Saye (NDPL) ","","","","","",90
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"KRUAH, SR., Cooper W. (APD) ","",43 ,"VOKER, Yohn Z. (NATVIPOL) ","","","","","",27
"KIEH, JR., George Klay (NDM) ","","","",4 ,"LUO, Harrison Dologbean (NPP) ","",76 ,"",Valid Votes: ,"","","","",420
"KORTO, Joseph D. Z. (LERP) ","","","",9 ,"MANTEIN, Nyah  (UP) ","",13 ,"",Invalid Votes: ,"","","","",8
"KPOTO, Robert Momo (ULD) ","","","",2 ,"MYERS, Prince B. (NPP) ","",5 ,"",Total Votes: ,"","","","",428
"KROMAH, Alhaji G. V. (ALCOP) ","","","",6 ,"NOAH, Mac Sonkarley (LP) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",10 ,"SENNEH, Peter S. T. (NDPL) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",5,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",2,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",38 ,"",Valid Votes: ,778,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",174 ,"",Invalid Ballots: ,6,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2 ,"",Valid Votes + Invalid Ballots: ,784,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",7,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",79,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",419,"","","","","","","","","",""
"",Invalid Votes: ,"","",9,"","","","","","","","","",""
"",Total Votes: ,"","",428,"","","","","","","","","",""
Precinct: 33005 ,Polling Place: ,2 ,"","","","","",Total: 567 ,Age 18-27: 40.2% ,Age 48-57: ,"","",9.2%,""
"S.D. Palava Hut, Saclepea, Nimba ","","","","","","","",Males: 50.3% Females: 49.7% ,Age 28-37: 25.7% Age 38-47: 17.5% ,Age 58-67: Age 68+: ,"","",1.8%5.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 6","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BARTUAH, Benedict Zuah (UDA) ","",4 ,"KEHN, Presley Mehn (CDC) ","","","","","",102
"BRUMSKINE, Charles Walker (LP) ","","","",54 ,"DOGOLEA, Mary Siaway (RULP) ","",4 ,"KOLLAH, Wehyi Stephen (APD) ","","","","","",41
"CONNEH, Sekou Damate (PRODEM) ","","","",4 ,"DOKIE, Josephus Saye (LP) ","",10 ,"MANEH, David Saye (UP) ","","","","","",10
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",187 ,"MARTOR, J. Lynon (LP) ","","","","","",38
"FARHAT, David M. (FDP) ","","","",0 ,"JOHNSON, Prince Yormie (Ind) ","",129 ,"QUEEGLAY, David Wonle (NPP) ","","","","","",54
"JALLAH, Armah Zolu (NPL) ","","","",3 ,"KOAH, Evans Vaye (Ind) ","",275 ,"TUAZAMA, SR., Paul Duo (COTOL) ","","","","","",46
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",28 ,"KROMAH, Ansumana Fassu (UDA) ","",7 ,"VAH, Johnny Saye (NDPL) ","","","","","",83
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"KRUAH, SR., Cooper W. (APD) ","",43 ,"VOKER, Yohn Z. (NATVIPOL) ","","","","","",21
"KIEH, JR., George Klay (NDM) ","","","",4 ,"LUO, Harrison Dologbean (NPP) ","",57 ,"",Valid Votes: ,"","","","",395
"KORTO, Joseph D. Z. (LERP) ","","","",12 ,"MANTEIN, Nyah  (UP) ","",16 ,"",Invalid Votes: ,"","","","",8
"KPOTO, Robert Momo (ULD) ","","","",0 ,"MYERS, Prince B. (NPP) ","",8 ,"",Total Votes: ,"","","","",403
"KROMAH, Alhaji G. V. (ALCOP) ","","","",4 ,"NOAH, Mac Sonkarley (LP) ","",7,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",19 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WUOR, Emma Kou (COTOL) ","",2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",3,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",40 ,"",Valid Votes: ,752,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",136 ,"",Invalid Ballots: ,5,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2 ,"",Valid Votes + Invalid Ballots: ,757,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",10,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",72,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",398,"","","","","","","","","",""
"",Invalid Votes: ,"","",5,"","","","","","","","","",""
"",Total Votes: ,"","",403,"","","","","","","","","",""
Precinct: 33005 ,Polling Place: ,3 ,"","","","","",Total: 570 ,Age 18-27: 37.5% ,Age 48-57: ,"","",9.1%,""
"S.D. Palava Hut, Saclepea, Nimba ","","","","","","","",Males: 51.1% Females: 48.9% ,Age 28-37: 28.6% Age 38-47: 15.4% ,Age 58-67: Age 68+: ,"","",4.9%4.4%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 6","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",4 ,"BARTUAH, Benedict Zuah (UDA) ","",6 ,"KEHN, Presley Mehn (CDC) ","","","","","",110
"BRUMSKINE, Charles Walker (LP) ","","","",42 ,"DOGOLEA, Mary Siaway (RULP) ","",2 ,"KOLLAH, Wehyi Stephen (APD) ","","","","","",35
"CONNEH, Sekou Damate (PRODEM) ","","","",4 ,"DOKIE, Josephus Saye (LP) ","",10 ,"MANEH, David Saye (UP) ","","","","","",18
"DIVINE, SR., Samuel Raymond (Ind) ","","","",3 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",204 ,"MARTOR, J. Lynon (LP) ","","","","","",38
"FARHAT, David M. (FDP) ","","","",2 ,"JOHNSON, Prince Yormie (Ind) ","",134 ,"QUEEGLAY, David Wonle (NPP) ","","","","","",60
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"KOAH, Evans Vaye (Ind) ","",246 ,"TUAZAMA, SR., Paul Duo (COTOL) ","","","","","",45
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",24 ,"KROMAH, Ansumana Fassu (UDA) ","",11 ,"VAH, Johnny Saye (NDPL) ","","","","","",69
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",31 ,"VOKER, Yohn Z. (NATVIPOL) ","","","","","",22
"KIEH, JR., George Klay (NDM) ","","","",5 ,"LUO, Harrison Dologbean (NPP) ","",58 ,"",Valid Votes: ,"","","","",397
"KORTO, Joseph D. Z. (LERP) ","","","",3 ,"MANTEIN, Nyah  (UP) ","",9 ,"",Invalid Votes: ,"","","","",14
"KPOTO, Robert Momo (ULD) ","","","",4 ,"MYERS, Prince B. (NPP) ","",17 ,"",Total Votes: ,"","","","",411
"KROMAH, Alhaji G. V. (ALCOP) ","","","",4 ,"NOAH, Mac Sonkarley (LP) ","",11,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",11 ,"SENNEH, Peter S. T. (NDPL) ","",5,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"WUOR, Emma Kou (COTOL) ","",5,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",2 ,"YUAN, SR., Harry Targehn (UP) ","",1,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",39 ,"",Valid Votes: ,750,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",146 ,"",Invalid Ballots: ,7,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,757,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",13,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",85,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",397,"","","","","","","","","",""
"",Invalid Votes: ,"","",16,"","","","","","","","","",""
"",Total Votes: ,"","",413,"","","","","","","","","",""
Precinct: 33006 ,Polling Place: ,1 ,"","","","","",Total: 513 ,Age 18-27: 49.9% ,Age 48-57: ,"","",5.5%,""
"Johnny Voker School, Saclepea, Nimba ","","","","","","","",Males: 53.0% Females: 47.0% ,Age 28-37: 25.3% Age 38-47: 14.2% ,Age 58-67: Age 68+: ,"","",1.2%3.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 6","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BARTUAH, Benedict Zuah (UDA) ","",6 ,"KEHN, Presley Mehn (CDC) ","","","","","",119
"BRUMSKINE, Charles Walker (LP) ","","","",70 ,"DOGOLEA, Mary Siaway (RULP) ","",2 ,"KOLLAH, Wehyi Stephen (APD) ","","","","","",9
"CONNEH, Sekou Damate (PRODEM) ","","","",4 ,"DOKIE, Josephus Saye (LP) ","",7 ,"MANEH, David Saye (UP) ","","","","","",8
"DIVINE, SR., Samuel Raymond (Ind) ","","","",5 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",152 ,"MARTOR, J. Lynon (LP) ","","","","","",39
"FARHAT, David M. (FDP) ","","","",2 ,"JOHNSON, Prince Yormie (Ind) ","",105 ,"QUEEGLAY, David Wonle (NPP) ","","","","","",55
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"KOAH, Evans Vaye (Ind) ","",208 ,"TUAZAMA, SR., Paul Duo (COTOL) ","","","","","",44
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",16 ,"KROMAH, Ansumana Fassu (UDA) ","",4 ,"VAH, Johnny Saye (NDPL) ","","","","","",19
"KIADII, George Momodu (NATVIPOL) ","","","",3 ,"KRUAH, SR., Cooper W. (APD) ","",39 ,"VOKER, Yohn Z. (NATVIPOL) ","","","","","",32
"KIEH, JR., George Klay (NDM) ","","","",9 ,"LUO, Harrison Dologbean (NPP) ","",30 ,"",Valid Votes: ,"","","","",325
"KORTO, Joseph D. Z. (LERP) ","","","",11 ,"MANTEIN, Nyah  (UP) ","",17 ,"",Invalid Votes: ,"","","","",24
"KPOTO, Robert Momo (ULD) ","","","",4 ,"MYERS, Prince B. (NPP) ","",9 ,"",Total Votes: ,"","","","",349
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"NOAH, Mac Sonkarley (LP) ","",13,"","","","","","",""
