"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BALLOUT, JR., John Akel (UP) ",,1,"DENNIS, Sophia Diode (LP) ",,,,,,3,
"BRUMSKINE, Charles Walker (LP) ",,,7,"BEDELL, Anthony S. Wloflo (NDPL) ",,1,"SAYDEE, David Gwiah (APD) ",,,,,,97,
"CONNEH, Sekou Damate (PRODEM) ",,,2,"BREWER, JR., Robert Alexandeer (NDPL) ",,3,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,6,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"CLARK, Wilfred Ernest (COTOL) ",,5,"WAH, G. Glomah (UP) ",,,,,,5,
"FARHAT, David M. (FDP) ",,,2,"CLARK-WAH, Theodosia Minikon (APD) ",,3,"WALLACE, Adolphus G. (CDC) ",,,,,,5,
"JALLAH, Armah Zolu (NPL) ",,,0,"COX, SR., James Lamark (LP) ",,6,"WILSON, Ben J. (COTOL) ",,,,,,3,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,8,"FOLEE, Eric Deiojue Kitue (CDC) ",,13,,"Valid Votes: ",,,,,119,
"KIADII, George Momodu (NATVIPOL) ",,,2,"GOE, Mason Chumue (APD) ",,81,,"Invalid Votes: ",,,,,3,
"KIEH, JR., George Klay (NDM) ",,,1,"HUTCHINS, Alexander Mcknight (RULP) ",,9,,"Total Votes: ",,,,,122,
"KORTO, Joseph D. Z. (LERP) ",,,2,"JEFFY, Paul R. (LP) ",,99,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,1,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"NEUFVILLE, E. Danny (CDC) ",,4,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"RAGLAND, Willie Dalleh (COTOL) ",,5,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TOOMEY, J. Kla (NPP) ",,1,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",232,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,20,,"Invalid Ballots: ",4,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,2,,"Valid Votes + Invalid Ballots: ",236,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,5,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,28,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,46,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,1,,,,,,,,,,,
,"Valid Votes: ",,126,,,,,,,,,,,
,"Invalid Votes: ",,3,,,,,,,,,,,
,"Total Votes: ",,129,,,,,,,,,,,
"Precinct: 27010 ","Polling Place: ",1,,,,,"Total: 542 ","Age 18-27: 38.0% ","Age 48-57: ",,,"8.5%",,
"Dugboken Elementary School, Dugboken, Maryland ",,,,,,,"Males: 52.6% Females: 47.4% ","Age 28-37: 22.7% Age 38-47: 13.5% ","Age 58-67: Age 68+: ",,,"9.8%7.6%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,1,"BALLOUT, JR., John Akel (UP) ",,2,"DENNIS, Sophia Diode (LP) ",,,,,,0,
"BRUMSKINE, Charles Walker (LP) ",,,5,"BEDELL, Anthony S. Wloflo (NDPL) ",,0,"SAYDEE, David Gwiah (APD) ",,,,,,361,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,0,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,1,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"CLARK, Wilfred Ernest (COTOL) ",,3,"WAH, G. Glomah (UP) ",,,,,,1,
"FARHAT, David M. (FDP) ",,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,0,"WALLACE, Adolphus G. (CDC) ",,,,,,5,
"JALLAH, Armah Zolu (NPL) ",,,0,"COX, SR., James Lamark (LP) ",,0,"WILSON, Ben J. (COTOL) ",,,,,,6,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,73,"FOLEE, Eric Deiojue Kitue (CDC) ",,1,,"Valid Votes: ",,,,,374,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",,371,,"Invalid Votes: ",,,,,6,
"KIEH, JR., George Klay (NDM) ",,,3,"HUTCHINS, Alexander Mcknight (RULP) ",,3,,"Total Votes: ",,,,,380,
"KORTO, Joseph D. Z. (LERP) ",,,0,"JEFFY, Paul R. (LP) ",,353,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,5,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,"NEUFVILLE, E. Danny (CDC) ",,2,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,2,"RAGLAND, Willie Dalleh (COTOL) ",,0,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TOOMEY, J. Kla (NPP) ",,0,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",740,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,53,,"Invalid Ballots: ",3,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,19,,"Valid Votes + Invalid Ballots: ",743,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,82,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,21,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,118,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,2,,,,,,,,,,,
,"Valid Votes: ",,380,,,,,,,,,,,
,"Invalid Votes: ",,4,,,,,,,,,,,
,"Total Votes: ",,384,,,,,,,,,,,
"Precinct: 27011 ","Polling Place: ",1,,,,,,"Total: 64 ","Age 18-27: 28.1% ","Age 48-57: ",,,"17.2%",
"Jarjeloken Tow n Hall, Jarjeloken, Maryland ",,,,,,,,"Males: 51.6% Females: 48.4% ","Age 28-37: 29.7% Age 38-47: 12.5% ","Age 58-67: Age 68+: ",,,"9.4%3.1%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,
"Candidate ",,,"Votes ",,"Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,1,,"BALLOUT, JR., John Akel (UP) ",,5,"DENNIS, Sophia Diode (LP) ",,,,,,0
"BRUMSKINE, Charles Walker (LP) ",,,0,,"BEDELL, Anthony S. Wloflo (NDPL) ",,1,"SAYDEE, David Gwiah (APD) ",,,,,,65
"CONNEH, Sekou Damate (PRODEM) ",,,0,,"BREWER, JR., Robert Alexandeer (NDPL) ",,1,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,0
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,,"CLARK, Wilfred Ernest (COTOL) ",,0,"WAH, G. Glomah (UP) ",,,,,,0
"FARHAT, David M. (FDP) ",,,0,,"CLARK-WAH, Theodosia Minikon (APD) ",,0,"WALLACE, Adolphus G. (CDC) ",,,,,,3
"JALLAH, Armah Zolu (NPL) ",,,0,,"COX, SR., James Lamark (LP) ",,1,"WILSON, Ben J. (COTOL) ",,,,,,1
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,9,,"FOLEE, Eric Deiojue Kitue (CDC) ",,4,,"Valid Votes: ",,,,,69
"KIADII, George Momodu (NATVIPOL) ",,,0,,"GOE, Mason Chumue (APD) ",,67,,"Invalid Votes: ",,,,,3
"KIEH, JR., George Klay (NDM) ",,,0,,"HUTCHINS, Alexander Mcknight (RULP) ",,0,,"Total Votes: ",,,,,72
"KORTO, Joseph D. Z. (LERP) ",,,0,,"JEFFY, Paul R. (LP) ",,57,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,"MUSU-SCOTT, Gloria Maya (UP) ",,0,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"NEUFVILLE, E. Danny (CDC) ",,0,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"RAGLAND, Willie Dalleh (COTOL) ",,0,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,"TOOMEY, J. Kla (NPP) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,"Valid Votes: ",136,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,1,,,"Invalid Ballots: ",0,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,"Valid Votes + Invalid Ballots: ",136,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,5,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,24,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,32,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,72,,,,,,,,,,,
,"Invalid Votes: ",,1,,,,,,,,,,,
,"Total Votes: ",,73,,,,,,,,,,,
"Precinct: 27012 ","Polling Place: ",1,,,,,"Total: 172 ","Age 18-27: 28.5% ","Age 48-57: ",,,"9.9%",,
"Sampson Goe Elementary School, New aken, Maryland ",,,,,,,"Males: 52.9% Females: 47.1% ","Age 28-37: 25.0% Age 38-47: 16.9% ","Age 58-67: Age 68+: ",,,"9.3%10.5%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,2,"BALLOUT, JR., John Akel (UP) ",,3,"DENNIS, Sophia Diode (LP) ",,,,,,1,
"BRUMSKINE, Charles Walker (LP) ",,,4,"BEDELL, Anthony S. Wloflo (NDPL) ",,0,"SAYDEE, David Gwiah (APD) ",,,,,,144,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,0,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,2,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"CLARK, Wilfred Ernest (COTOL) ",,1,"WAH, G. Glomah (UP) ",,,,,,2,
"FARHAT, David M. (FDP) ",,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,6,"WALLACE, Adolphus G. (CDC) ",,,,,,1,
"JALLAH, Armah Zolu (NPL) ",,,0,"COX, SR., James Lamark (LP) ",,1,"WILSON, Ben J. (COTOL) ",,,,,,0,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,15,"FOLEE, Eric Deiojue Kitue (CDC) ",,4,,"Valid Votes: ",,,,,150,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",,148,,"Invalid Votes: ",,,,,4,
"KIEH, JR., George Klay (NDM) ",,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,1,,"Total Votes: ",,,,,154,
"KORTO, Joseph D. Z. (LERP) ",,,0,"JEFFY, Paul R. (LP) ",,134,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,1,"MUSU-SCOTT, Gloria Maya (UP) ",,3,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"NEUFVILLE, E. Danny (CDC) ",,1,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,1,"RAGLAND, Willie Dalleh (COTOL) ",,0,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,"TOOMEY, J. Kla (NPP) ",,1,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",303,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,9,,"Invalid Ballots: ",2,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,5,,"Valid Votes + Invalid Ballots: ",305,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,44,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,41,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,28,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,151,,,,,,,,,,,
,"Invalid Votes: ",,4,,,,,,,,,,,
,"Total Votes: ",,155,,,,,,,,,,,
"Precinct: 27013 ","Polling Place: ",1,,,,,,"Total: 66 ","Age 18-27: 31.8% ","Age 48-57: ",,,"15.2%",
"Soloken Tow n Hall, Soloken, Maryland ",,,,,,,,"Males: 51.5% Females: 48.5% ","Age 28-37: 19.7% Age 38-47: 6.1% ","Age 58-67: Age 68+: ",,,"18.2%9.1%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"BALLOUT, JR., John Akel (UP) ",,0,"DENNIS, Sophia Diode (LP) ",,,,,,0
"BRUMSKINE, Charles Walker (LP) ",,,,1,"BEDELL, Anthony S. Wloflo (NDPL) ",,0,"SAYDEE, David Gwiah (APD) ",,,,,,36
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,0,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,0
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",,0,"WAH, G. Glomah (UP) ",,,,,,0
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,3,"WALLACE, Adolphus G. (CDC) ",,,,,,7
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,1,"WILSON, Ben J. (COTOL) ",,,,,,1
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,7,"FOLEE, Eric Deiojue Kitue (CDC) ",,0,,"Valid Votes: ",,,,,44
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,43,,"Invalid Votes: ",,,,,2
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,0,,"Total Votes: ",,,,,46
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,31,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,0,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",,0,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,0,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",78,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,3,,"Invalid Ballots: ",1,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,3,,"Valid Votes + Invalid Ballots: ",79,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,8,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,21,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,43,,,,,,,,,,
,"Invalid Votes: ",,,4,,,,,,,,,,
,"Total Votes: ",,,47,,,,,,,,,,
"Precinct: 27014 ","Polling Place: ",1,,,,,,"Total: 126 ","Age 18-27: 24.6% ","Age 48-57: ",,"14.3%",,
"Wissiken Tow n Hall, Wissiken, Maryland ",,,,,,,,"Males: 51.6% Females: 48.4% ","Age 28-37: 26.2% Age 38-47: 12.7% ","Age 58-67: Age 68+: ",,"9.5%12.7%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,,0,"BALLOUT, JR., John Akel (UP) ",,0,"DENNIS, Sophia Diode (LP) ",,,,,2,
"BRUMSKINE, Charles Walker (LP) ",,,,51,"BEDELL, Anthony S. Wloflo (NDPL) ",,1,"SAYDEE, David Gwiah (APD) ",,,,,97,
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,0,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,0,
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",,1,"WAH, G. Glomah (UP) ",,,,,0,
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,2,"WALLACE, Adolphus G. (CDC) ",,,,,8,
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,4,"WILSON, Ben J. (COTOL) ",,,,,1,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,23,"FOLEE, Eric Deiojue Kitue (CDC) ",,0,,"Valid Votes: ",,,,108,
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,104,,"Invalid Votes: ",,,,2,
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,0,,"Total Votes: ",,,,110,
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,100,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,1,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",,0,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,2,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",215,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,1,,"Invalid Ballots: ",2,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",217,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,8,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,29,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,114,,,,,,,,,,
,"Invalid Votes: ",,,1,,,,,,,,,,
,"Total Votes: ",,,115,,,,,,,,,,
"Precinct: 27015 ","Polling Place: ",1,,,,,,"Total: 65 ","Age 18-27: 36.9% ","Age 48-57: ",,,"12.3%",
"Maflaken Tow n Hall, Maflaken, Maryland ",,,,,,,,"Males: 60.0% Females: 40.0% ","Age 28-37: 18.5% Age 38-47: 16.9% ","Age 58-67: Age 68+: ",,,"12.3%3.1%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"BALLOUT, JR., John Akel (UP) ",,0,"DENNIS, Sophia Diode (LP) ",,,,,,0
"BRUMSKINE, Charles Walker (LP) ",,,,15,"BEDELL, Anthony S. Wloflo (NDPL) ",,0,"SAYDEE, David Gwiah (APD) ",,,,,,51
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,0,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,0
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",,1,"WAH, G. Glomah (UP) ",,,,,,0
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,0,"WALLACE, Adolphus G. (CDC) ",,,,,,2
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,1,"WILSON, Ben J. (COTOL) ",,,,,,1
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,3,"FOLEE, Eric Deiojue Kitue (CDC) ",,0,,"Valid Votes: ",,,,,54
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,46,,"Invalid Votes: ",,,,,0
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,1,,"Total Votes: ",,,,,54
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,50,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,1,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",,1,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,1,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",102,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,2,,"Invalid Ballots: ",0,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",102,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,4,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,2,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,30,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,56,,,,,,,,,,
,"Invalid Votes: ",,,0,,,,,,,,,,
,"Total Votes: ",,,56,,,,,,,,,,
"Precinct: 27016 ","Polling Place: ",1,,,,,"Total: 323 ","Age 18-27: 39.6% ","Age 48-57: ",,,"9.3%",,
"Barrobo Central High School, Glofaken, Maryland ",,,,,,,"Males: 52.0% Females: 48.0% ","Age 28-37: 18.6% Age 38-47: 15.2% ","Age 58-67: Age 68+: ",,,"8.7%8.7%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,3,"BALLOUT, JR., John Akel (UP) ",,3,"DENNIS, Sophia Diode (LP) ",,,,,,1,
"BRUMSKINE, Charles Walker (LP) ",,,7,"BEDELL, Anthony S. Wloflo (NDPL) ",,0,"SAYDEE, David Gwiah (APD) ",,,,,,213,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,0,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,0,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"CLARK, Wilfred Ernest (COTOL) ",,0,"WAH, G. Glomah (UP) ",,,,,,0,
"FARHAT, David M. (FDP) ",,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,0,"WALLACE, Adolphus G. (CDC) ",,,,,,3,
"JALLAH, Armah Zolu (NPL) ",,,0,"COX, SR., James Lamark (LP) ",,2,"WILSON, Ben J. (COTOL) ",,,,,,0,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,43,"FOLEE, Eric Deiojue Kitue (CDC) ",,2,,"Valid Votes: ",,,,,217,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",,211,,"Invalid Votes: ",,,,,3,
"KIEH, JR., George Klay (NDM) ",,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,1,,"Total Votes: ",,,,,220,
"KORTO, Joseph D. Z. (LERP) ",,,0,"JEFFY, Paul R. (LP) ",,206,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,3,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"NEUFVILLE, E. Danny (CDC) ",,0,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"RAGLAND, Willie Dalleh (COTOL) ",,0,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TOOMEY, J. Kla (NPP) ",,0,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",428,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,4,,"Invalid Ballots: ",3,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,14,,"Valid Votes + Invalid Ballots: ",431,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,5,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,25,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,126,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,227,,,,,,,,,,,
,"Invalid Votes: ",,3,,,,,,,,,,,
,"Total Votes: ",,230,,,,,,,,,,,
"Precinct: 27017 ","Polling Place: ",1,,,,,"Total: 342 ","Age 18-27: 26.9% ","Age 48-57: ",,,"11.4%",,
"Kerjue Elementary School, Rock Tow n, Maryland ",,,,,,,"Males: 45.3% Females: 54.7% ","Age 28-37: 20.2% Age 38-47: 18.4% ","Age 58-67: Age 68+: ",,,"12.0%11.1%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,4,"BALLOUT, JR., John Akel (UP) ",,3,"DENNIS, Sophia Diode (LP) ",,,,,,1,
"BRUMSKINE, Charles Walker (LP) ",,,103,"BEDELL, Anthony S. Wloflo (NDPL) ",,0,"SAYDEE, David Gwiah (APD) ",,,,,,142,
