"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes: ,316,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Valid Votes + Invalid Ballots: ,318,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",1,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",13,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",6,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
"",Valid Votes: ,"",252,"","","","","","","","","",""
"",Invalid Votes: ,"",3,"","","","","","","","","",""
"",Total Votes: ,"",255,"","","","","","","","","",""
Precinct: 45033 ,Polling Place: ,2 ,"","","","",Total: 436 ,Age 18-27: 29.8% ,Age 48-57: ,"","",10.3%,""
"Tow n Hall,Palakw ellh Tow n, Palakw ellh, Gbarpolu ","","","","","","",Males: 45.9% Females: 54.1% ,Age 28-37: 26.6% Age 38-47: 16.5% ,Age 58-67: Age 68+: ,"","",6.9%9.9%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",2 ,"DUKUKY, Jestina V. (CDC) ","",9 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",3
"BRUMSKINE, Charles Walker (LP) ","","",1 ,"KOLLIE, George Blama (LP) ","",2 ,"GBELEE, Korlue  (LP) ","","","","","",4
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",2 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",10
"DIVINE, SR., Samuel Raymond (Ind) ","","",1 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",9 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",81
"FARHAT, David M. (FDP) ","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",2 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",58
"JALLAH, Armah Zolu (NPL) ","","",1 ,"NAATEHN, SR., Daniel Flomo (UP) ","",202 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",90
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",209 ,"SEH, William M. (COTOL) ","",5 ,"",Valid Votes: ,"","","","",246
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"TARNUE, SR., Harris Fomba (NDPL) ","",32 ,"",Invalid Votes: ,"","","","",16
"KIEH, JR., George Klay (NDM) ","","",0 ,"TAWEH, Joseph Jarleakai (UP) ","",5 ,"",Total Votes: ,"","","","",262
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",9,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","",0 ,"WESSO, A. Kanie (Ind) ","",25,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",3 ,"",Valid Votes: ,302,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Valid Votes + Invalid Ballots: ,304,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",2,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",4,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",23,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",6,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
"",Valid Votes: ,"",260,"","","","","","","","","",""
"",Invalid Votes: ,"",5,"","","","","","","","","",""
"",Total Votes: ,"",265,"","","","","","","","","",""
Precinct: 45034 ,Polling Place: ,1 ,"","","","","",Total: 380 ,Age 18-27: 36.1% ,Age 48-57: ,"","",8.9%,""
"Tow n Hall, Gumbeta Tow n, Gumbeta, Gbarpolu ","","","","","","","",Males: 45.8% Females: 54.2% ,Age 28-37: 23.9% Age 38-47: 17.6% ,Age 58-67: Age 68+: ,"","",6.8%6.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"DUKUKY, Jestina V. (CDC) ","",0 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",11
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"KOLLIE, George Blama (LP) ","",2 ,"GBELEE, Korlue  (LP) ","","","","","",2
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",1 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",27
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",1 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",19
"FARHAT, David M. (FDP) ","","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",1 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",14
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",2 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",154
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",26 ,"SEH, William M. (COTOL) ","",1 ,"",Valid Votes: ,"","","","",227
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",2 ,"",Invalid Votes: ,"","","","",5
"KIEH, JR., George Klay (NDM) ","","","",0 ,"TAWEH, Joseph Jarleakai (UP) ","",2 ,"",Total Votes: ,"","","","",232
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",216,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"WESSO, A. Kanie (Ind) ","",7,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"",Valid Votes: ,235,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Invalid Ballots: ,5,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"",Valid Votes + Invalid Ballots: ,240,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",37,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",35,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",3,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",4,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",69,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",37,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",230,"","","","","","","","","",""
"",Invalid Votes: ,"","",5,"","","","","","","","","",""
"",Total Votes: ,"","",235,"","","","","","","","","",""
Precinct: 45034 ,Polling Place: ,2 ,"","","","","",Total: 391 ,Age 18-27: 34.8% ,Age 48-57: ,"","",10.2%,""
"Tow n Hall, Gumbeta Tow n, Gumbeta, Gbarpolu ","","","","","","","",Males: 43.7% Females: 56.3% ,Age 28-37: 22.3% Age 38-47: 18.7% ,Age 58-67: Age 68+: ,"","",6.1%7.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"DUKUKY, Jestina V. (CDC) ","",3 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",10
"BRUMSKINE, Charles Walker (LP) ","","","",8 ,"KOLLIE, George Blama (LP) ","",6 ,"GBELEE, Korlue  (LP) ","","","","","",6
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",1 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",32
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",5 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",17
"FARHAT, David M. (FDP) ","","","",1 ,"MENDS-COLE, Edward Sumo (LP) ","",2 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",20
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",14 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",252
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",48 ,"SEH, William M. (COTOL) ","",3 ,"",Valid Votes: ,"","","","",337
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"TARNUE, SR., Harris Fomba (NDPL) ","",1 ,"",Invalid Votes: ,"","","","",8
"KIEH, JR., George Klay (NDM) ","","","",1 ,"TAWEH, Joseph Jarleakai (UP) ","",4 ,"",Total Votes: ,"","","","",345
"KORTO, Joseph D. Z. (LERP) ","","","",3 ,"TORMETIE, Samuel Sumo (NRP) ","",327,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"WESSO, A. Kanie (Ind) ","",23,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",4 ,"",Valid Votes: ,389,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"",Invalid Ballots: ,7,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,396,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",61,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",59,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",25,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",68,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",58,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",344,"","","","","","","","","",""
"",Invalid Votes: ,"","",6,"","","","","","","","","",""
"",Total Votes: ,"","",350,"","","","","","","","","",""
Precinct: 45035 ,Polling Place: ,1 ,"","","","","",Total: 441 ,Age 18-27: 28.3% ,Age 48-57: ,"","",10.9%,""
"Tow n Hall,Zelekai Tow n, Zelekai, Gbarpolu ","","","","","","","",Males: 47.8% Females: 52.2% ,Age 28-37: 24.5% Age 38-47: 20.0% ,Age 58-67: Age 68+: ,"","",8.8%7.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"DUKUKY, Jestina V. (CDC) ","",3 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",7
"BRUMSKINE, Charles Walker (LP) ","","","",8 ,"KOLLIE, George Blama (LP) ","",0 ,"GBELEE, Korlue  (LP) ","","","","","",1
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",9 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",189
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",4 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",3
"FARHAT, David M. (FDP) ","","","",1 ,"MENDS-COLE, Edward Sumo (LP) ","",1 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"NAATEHN, SR., Daniel Flomo (UP) ","",20 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",137
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",50 ,"SEH, William M. (COTOL) ","",2 ,"",Valid Votes: ,"","","","",341
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",46 ,"",Invalid Votes: ,"","","","",8
"KIEH, JR., George Klay (NDM) ","","","",0 ,"TAWEH, Joseph Jarleakai (UP) ","",4 ,"",Total Votes: ,"","","","",349
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"TORMETIE, Samuel Sumo (NRP) ","",348,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"WESSO, A. Kanie (Ind) ","",62,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"",Valid Votes: ,499,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",12 ,"",Invalid Ballots: ,2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,501,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",10,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",17,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",4,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",37,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",175,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",32,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",4,"","","","","","","","","",""
"",Valid Votes: ,"","",356,"","","","","","","","","",""
"",Invalid Votes: ,"","",4,"","","","","","","","","",""
"",Total Votes: ,"","",360,"","","","","","","","","",""
Precinct: 45036 ,Polling Place: ,1 ,"","","","","",Total: 246 ,Age 18-27: 39.4% ,Age 48-57: ,"","",8.5%,""
"Tow n Hall,Venla-1Tow n, Venla-1, Gbarpolu ","","","","","","","",Males: 53.7% Females: 46.3% ,Age 28-37: 26.4% Age 38-47: 16.7% ,Age 58-67: Age 68+: ,"","",6.1%2.8%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"DUKUKY, Jestina V. (CDC) ","",5 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",6
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"KOLLIE, George Blama (LP) ","",0 ,"GBELEE, Korlue  (LP) ","","","","","",0
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",4 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",9
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",3 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",86
"FARHAT, David M. (FDP) ","","","",2 ,"MENDS-COLE, Edward Sumo (LP) ","",1 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",166 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",85
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",103 ,"SEH, William M. (COTOL) ","",9 ,"",Valid Votes: ,"","","","",190
"KIADII, George Momodu (NATVIPOL) ","","","",4 ,"TARNUE, SR., Harris Fomba (NDPL) ","",8 ,"",Invalid Votes: ,"","","","",7
"KIEH, JR., George Klay (NDM) ","","","",1 ,"TAWEH, Joseph Jarleakai (UP) ","",14 ,"",Total Votes: ,"","","","",197
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",15,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"WESSO, A. Kanie (Ind) ","",71,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"",Valid Votes: ,296,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"",Invalid Ballots: ,6,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,302,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",23,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",43,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",6,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",190,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",197,"","","","","","","","","",""
Precinct: 45037 ,Polling Place: ,1 ,"","","","","",Total: 140 ,Age 18-27: 32.1% ,Age 48-57: ,"","",7.1%,""
"Tow n Hall,Nyalow ai Tow n, Nyalow ai, Gbarpolu ","","","","","","","",Males: 49.3% Females: 50.7% ,Age 28-37: 22.1% Age 38-47: 24.3% ,Age 58-67: Age 68+: ,"","",7.9%6.4%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",4 ,"DUKUKY, Jestina V. (CDC) ","",4 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",2
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"KOLLIE, George Blama (LP) ","",2 ,"GBELEE, Korlue  (LP) ","","","","","",0
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",3 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",7
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",3 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",9
"FARHAT, David M. (FDP) ","","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",2 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",1
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"NAATEHN, SR., Daniel Flomo (UP) ","",98 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",90
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",99 ,"SEH, William M. (COTOL) ","",4 ,"",Valid Votes: ,"","","","",109
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",4 ,"",Invalid Votes: ,"","","","",2
"KIEH, JR., George Klay (NDM) ","","","",2 ,"TAWEH, Joseph Jarleakai (UP) ","",7 ,"",Total Votes: ,"","","","",111
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",7,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"WESSO, A. Kanie (Ind) ","",11,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"",Valid Votes: ,145,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,147,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",0,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",1,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",108,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",109,"","","","","","","","","",""
Precinct: 45038 ,Polling Place: ,1 ,"","","","",Total: 337 ,Age 18-27: 35.0% ,Age 48-57: ,"","",8.0%,""
"Tow n Hall,Gbarmbay,Tow n, Gbarmgay, Gbarpolu ","","","","","","",Males: 40.4% Females: 59.6% ,Age 28-37: 27.9% Age 38-47: 20.5% ,Age 58-67: Age 68+: ,"","",5.3%3.3%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",3 ,"DUKUKY, Jestina V. (CDC) ","",23 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",71
"BRUMSKINE, Charles Walker (LP) ","","",6 ,"KOLLIE, George Blama (LP) ","",10 ,"GBELEE, Korlue  (LP) ","","","","","",14
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",39 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",40
"DIVINE, SR., Samuel Raymond (Ind) ","","",4 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",24 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",61
"FARHAT, David M. (FDP) ","","",1 ,"MENDS-COLE, Edward Sumo (LP) ","",10 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",13
"JALLAH, Armah Zolu (NPL) ","","",3 ,"NAATEHN, SR., Daniel Flomo (UP) ","",52 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",35
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",10 ,"SEH, William M. (COTOL) ","",22 ,"",Valid Votes: ,"","","","",234
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"TARNUE, SR., Harris Fomba (NDPL) ","",38 ,"",Invalid Votes: ,"","","","",21
"KIEH, JR., George Klay (NDM) ","","",1 ,"TAWEH, Joseph Jarleakai (UP) ","",22 ,"",Total Votes: ,"","","","",255
"KORTO, Joseph D. Z. (LERP) ","","",2 ,"TORMETIE, Samuel Sumo (NRP) ","",198,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","",0 ,"WESSO, A. Kanie (Ind) ","",5,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",3 ,"",Valid Votes: ,443,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",6 ,"",Invalid Ballots: ,18,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Valid Votes + Invalid Ballots: ,461,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",6,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",66,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",1,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",69,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",14,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",39,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",238,"","","","","","","","","",""
"",Invalid Votes: ,"",20,"","","","","","","","","",""
"",Total Votes: ,"",258,"","","","","","","","","",""
Precinct: 45038 ,Polling Place: ,2 ,"","","","",Total: 359 ,Age 18-27: 31.2% ,Age 48-57: ,"","",10.9%,""
"Tow n Hall,Gbarmbay,Tow n, Gbarmgay, Gbarpolu ","","","","","","",Males: 46.8% Females: 53.2% ,Age 28-37: 28.7% Age 38-47: 17.8% ,Age 58-67: Age 68+: ,"","",8.4%3.1%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Gbarpolu ,"","Gbarpolu, Electoral District 3","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"DUKUKY, Jestina V. (CDC) ","",11 ,"FREEMAN, Joseph Z. (COTOL) ","","","","","",54
"BRUMSKINE, Charles Walker (LP) ","","",4 ,"KOLLIE, George Blama (LP) ","",5 ,"GBELEE, Korlue  (LP) ","","","","","",6
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",25 ,"GORMOR, SR., John Gwalar (NPP) ","","","","","",22
"DIVINE, SR., Samuel Raymond (Ind) ","","",1 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",5 ,"KOMAH, Roland Flomo (NDPL) ","","","","","",147
"FARHAT, David M. (FDP) ","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",5 ,"TARNIAH, SR., Gibson L. M. (Ind) ","","","","","",9
"JALLAH, Armah Zolu (NPL) ","","",1 ,"NAATEHN, SR., Daniel Flomo (UP) ","",35 ,"YARSIAH, SR., Dickson Temo (UP) ","","","","","",38
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",21 ,"SEH, William M. (COTOL) ","",15 ,"",Valid Votes: ,"","","","",276
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",185 ,"",Invalid Votes: ,"","","","",3
"KIEH, JR., George Klay (NDM) ","","",0 ,"TAWEH, Joseph Jarleakai (UP) ","",11 ,"",Total Votes: ,"","","","",279
"KORTO, Joseph D. Z. (LERP) ","","",2 ,"TORMETIE, Samuel Sumo (NRP) ","",247,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","",0 ,"WESSO, A. Kanie (Ind) ","",5,"","","","","","",""
