"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,1,"TENGBEH, George Tamba (NPP) ",,,,,,1
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,2,,"Valid Votes: ",,,,,95
"KORTO, Joseph D. Z. (LERP) ",,,,0,"KARBAR, Josephus M. (PRODEM) ",,1,,"Invalid Votes: ",,,,,0
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,0,,"Total Votes: ",,,,,95
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"KPARKILLEN, Stanely Sumo (NPP) ",,1,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,3,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,0,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,10,"TALI, Phillip Saa (COTOL) ",,15,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",155,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",4,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",159,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,0,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,95,,,,,,,,,,
,"Invalid Votes: ",,,1,,,,,,,,,,
,"Total Votes: ",,,96,,,,,,,,,,
"Precinct: 21128 ","Polling Place: ",1,,,,,,"Total: 527 ","Age 18-27: 27.3% ","Age 48-57: ",,,"11.2%",
"Mambo Tow n Hall, MAMBO, Lofa ",,,,,,,,"Males: 47.8% Females: 52.2% ","Age 28-37: 25.2% Age 38-47: 17.5% ","Age 58-67: Age 68+: ",,,"8.2%10.6%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,3,"FARKOLLIE, Joseph Hinnah (CDC) ",,5,"DOVEE, SR., John Borley (UP) ",,,,,,13
"BRUMSKINE, Charles Walker (LP) ",,,,1,"GBEGBE, Frederick Sayon (UDA) ",,19,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,9
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"GBOLLIE, Fayah Joe Sahr (UP) ",,298,"KPARKAR, Eugene Fallah (LP) ",,,,,,119
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"JOE, Saa Philip (CDC) ",,239,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,8
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,28,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,27
"JALLAH, Armah Zolu (NPL) ",,,,1,"KAMARA, Alfred S. (NRP) ",,7,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,2
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,374,"KAMARA, Massaquoi Morlu (ULD) ",,16,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,178
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,8,"TENGBEH, George Tamba (NPP) ",,,,,,9
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,4,,"Valid Votes: ",,,,,365
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KARBAR, Josephus M. (PRODEM) ",,2,,"Invalid Votes: ",,,,,39
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,2,,"Total Votes: ",,,,,404
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"KPARKILLEN, Stanely Sumo (NPP) ",,2,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"KUPEE, Sumo G. (COTOL) ",,20,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,3,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,9,"TALI, Phillip Saa (COTOL) ",,48,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",701,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",30,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",731,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,0,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,392,,,,,,,,,,
,"Invalid Votes: ",,,14,,,,,,,,,,
,"Total Votes: ",,,406,,,,,,,,,,
"Precinct: 21129 ","Polling Place: ",1,,,,,,"Total: 592 ","Age 18-27: 29.9% ","Age 48-57: ",,,"9.0%",
"Lengbama Tow n Hall, LENGBAMA, Lofa ",,,,,,,,"Males: 44.6% Females: 55.4% ","Age 28-37: 23.6% Age 38-47: 19.9% ","Age 58-67: Age 68+: ",,,"6.8%10.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"FARKOLLIE, Joseph Hinnah (CDC) ",,2,"DOVEE, SR., John Borley (UP) ",,,,,,6
"BRUMSKINE, Charles Walker (LP) ",,,,4,"GBEGBE, Frederick Sayon (UDA) ",,5,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,4
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"GBOLLIE, Fayah Joe Sahr (UP) ",,326,"KPARKAR, Eugene Fallah (LP) ",,,,,,159
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,401,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,12
"FARHAT, David M. (FDP) ",,,,1,"JOHNSON, Lavela Koboi (UP) ",,8,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,4
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,3,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,1
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,408,"KAMARA, Massaquoi Morlu (ULD) ",,7,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,133
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,6,"TENGBEH, George Tamba (NPP) ",,,,,,100
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,4,,"Valid Votes: ",,,,,419
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KARBAR, Josephus M. (PRODEM) ",,1,,"Invalid Votes: ",,,,,6
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,1,,"Total Votes: ",,,,,425
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"KPARKILLEN, Stanely Sumo (NPP) ",,3,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,37,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,2,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,1,"TALI, Phillip Saa (COTOL) ",,11,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes: ",817,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",5,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",822,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,1,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,2,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,420,,,,,,,,,,
,"Invalid Votes: ",,,6,,,,,,,,,,
,"Total Votes: ",,,426,,,,,,,,,,
"Precinct: 21130 ","Polling Place: ",1,,,,,"Total: 295 ","Age 18-27: 27.5% ","Age 48-57: ",,,"12.2%",,
"Foya Custom  Tow n Hall, FOYA CUSTOMS, Lofa ",,,,,,,"Males: 50.8% Females: 49.2% ","Age 28-37: 19.7% Age 38-47: 22.4% ","Age 58-67: Age 68+: ",,,"6.8%11.5%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,6,"FARKOLLIE, Joseph Hinnah (CDC) ",,12,"DOVEE, SR., John Borley (UP) ",,,,,,9,
"BRUMSKINE, Charles Walker (LP) ",,,1,"GBEGBE, Frederick Sayon (UDA) ",,9,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,13,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"GBOLLIE, Fayah Joe Sahr (UP) ",,43,"KPARKAR, Eugene Fallah (LP) ",,,,,,34,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"JOE, Saa Philip (CDC) ",,150,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,10,
"FARHAT, David M. (FDP) ",,,2,"JOHNSON, Lavela Koboi (UP) ",,13,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,6,
"JALLAH, Armah Zolu (NPL) ",,,1,"KAMARA, Alfred S. (NRP) ",,6,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,0,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,166,"KAMARA, Massaquoi Morlu (ULD) ",,27,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,45,
"KIADII, George Momodu (NATVIPOL) ",,,0,"KANDAKAI, Lwopu Gawee (LP) ",,5,"TENGBEH, George Tamba (NPP) ",,,,,,65,
"KIEH, JR., George Klay (NDM) ",,,0,"KANNEH, Fomba  (ALCOP) ",,7,,"Valid Votes: ",,,,,182,
"KORTO, Joseph D. Z. (LERP) ",,,0,"KARBAR, Josephus M. (PRODEM) ",,1,,"Invalid Votes: ",,,,,15,
"KPOTO, Robert Momo (ULD) ",,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,0,,"Total Votes: ",,,,,197,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"KPARKILLEN, Stanely Sumo (NPP) ",,10,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"KUPEE, Sumo G. (COTOL) ",,9,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,0,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"SORSOR, SR., Kollie Massayan (LP) ",,4,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,1,"TALI, Phillip Saa (COTOL) ",,29,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,2,,"Valid Votes: ",325,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,"Invalid Ballots: ",12,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,"Valid Votes + Invalid Ballots: ",337,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,0,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,1,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,182,,,,,,,,,,,
,"Invalid Votes: ",,16,,,,,,,,,,,
,"Total Votes: ",,198,,,,,,,,,,,
"Precinct: 21130 ","Polling Place: ",2,,,,,"Total: 308 ","Age 18-27: 28.6% ","Age 48-57: ",,,"10.4%",,
"Foya Custom  Tow n Hall, FOYA CUSTOMS, Lofa ",,,,,,,"Males: 48.4% Females: 51.6% ","Age 28-37: 25.3% Age 38-47: 21.1% ","Age 58-67: Age 68+: ",,,"7.1%7.5%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Lofa ",,,"Lofa, Electoral District 1",,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,8,"FARKOLLIE, Joseph Hinnah (CDC) ",,10,"DOVEE, SR., John Borley (UP) ",,,,,,9,
"BRUMSKINE, Charles Walker (LP) ",,,6,"GBEGBE, Frederick Sayon (UDA) ",,8,"FARYOMBO, Nicholas Fallah Mangorlor (FDP) ",,,,,,15,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"GBOLLIE, Fayah Joe Sahr (UP) ",,75,"KPARKAR, Eugene Fallah (LP) ",,,,,,21,
"DIVINE, SR., Samuel Raymond (Ind) ",,,3,"JOE, Saa Philip (CDC) ",,147,"KPOTO-WAYAS, Katherine Mamie (ULD) ",,,,,,5,
"FARHAT, David M. (FDP) ",,,1,"JOHNSON, Lavela Koboi (UP) ",,21,"MCCARTHY, Gabriel Fayia (COTOL) ",,,,,,6,
"JALLAH, Armah Zolu (NPL) ",,,0,"KAMARA, Alfred S. (NRP) ",,13,"MOLIWULO, SR., Samuel Forkpa (NDPL) ",,,,,,4,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,181,"KAMARA, Massaquoi Morlu (ULD) ",,13,"NYUMALIN, SR., F. Sakila (Ind) ",,,,,,84,
"KIADII, George Momodu (NATVIPOL) ",,,2,"KANDAKAI, Lwopu Gawee (LP) ",,5,"TENGBEH, George Tamba (NPP) ",,,,,,61,
"KIEH, JR., George Klay (NDM) ",,,0,"KANNEH, Fomba  (ALCOP) ",,5,,"Valid Votes: ",,,,,205,
"KORTO, Joseph D. Z. (LERP) ",,,0,"KARBAR, Josephus M. (PRODEM) ",,1,,"Invalid Votes: ",,,,,7,
"KPOTO, Robert Momo (ULD) ",,,1,"KOKOLO, Flomo Yanquiwolo (APD) ",,0,,"Total Votes: ",,,,,212,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"KPARKILLEN, Stanely Sumo (NPP) ",,10,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"KUPEE, Sumo G. (COTOL) ",,6,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,1,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"SORSOR, SR., Kollie Massayan (LP) ",,0,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,5,"TALI, Phillip Saa (COTOL) ",,21,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,"Valid Votes: ",336,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,"Invalid Ballots: ",2,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,"Valid Votes + Invalid Ballots: ",338,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,1,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,0,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,209,,,,,,,,,,,
,"Invalid Votes: ",,3,,,,,,,,,,,
,"Total Votes: ",,212,,,,,,,,,,,
"Precinct: 21131 ","Polling Place: ",1,,,,,,"Total: 480 ","Age 18-27: 41.0% ","Age 48-57: ",,,"6.0%",
"Vahun Public School, VAHUN Tow n, Lofa ",,,,,,,,"Males: 55.2% Females: 44.8% ","Age 28-37: 29.0% Age 38-47: 16.0% ","Age 58-67: Age 68+: ",,,"5.2%2.7%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 2",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"FARKOLLIE, Joseph Hinnah (CDC) ",,1,"ARMAH, Alphonso Boakai (LP) ",,,,,,3
"BRUMSKINE, Charles Walker (LP) ",,,,2,"GBEGBE, Frederick Sayon (UDA) ",,9,"KAMARA, Gemiel A. (NRP) ",,,,,,2
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"GBOLLIE, Fayah Joe Sahr (UP) ",,18,"KAMARA, Vaforay Alhaji Musa (ALCOP) ",,,,,,35
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"JOE, Saa Philip (CDC) ",,3,"KOLLIE, Stephen Ndorbor (NPP) ",,,,,,2
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,6,"KPADEH, SR., Francis Yougbeson (PRODEM) ",,,,,,3
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,4,"MORLUE, Jackson Ngafua (COTOL) ",,,,,,22
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,30,"KAMARA, Massaquoi Morlu (ULD) ",,4,"NGOMBU, Prince Sao (UP) ",,,,,,84
"KIADII, George Momodu (NATVIPOL) ",,,,2,"KANDAKAI, Lwopu Gawee (LP) ",,6,"SESAY, Jeremiah Duwana (CDC) ",,,,,,2
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,108,,"Valid Votes: ",,,,,153
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KARBAR, Josephus M. (PRODEM) ",,7,,"Invalid Votes: ",,,,,7
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,2,,"Total Votes: ",,,,,160
"KROMAH, Alhaji G. V. (ALCOP) ",,,,26,"KPARKILLEN, Stanely Sumo (NPP) ",,11,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"KUPEE, Sumo G. (COTOL) ",,70,,,,,,,
"MORLU, John Sembe (UDA) ",,,,9,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,1,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"SORSOR, SR., Kollie Massayan (LP) ",,1,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,73,"TALI, Phillip Saa (COTOL) ",,21,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",272,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,"Invalid Ballots: ",6,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",278,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,0,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,149,,,,,,,,,,
,"Invalid Votes: ",,,13,,,,,,,,,,
,"Total Votes: ",,,162,,,,,,,,,,
"Precinct: 21131 ","Polling Place: ",2,,,,,,"Total: 497 ","Age 18-27: 34.8% ","Age 48-57: ",,,"7.6%",
"Vahun Public School, VAHUN Tow n, Lofa ",,,,,,,,"Males: 52.7% Females: 47.3% ","Age 28-37: 31.2% Age 38-47: 20.1% ","Age 58-67: Age 68+: ",,,"2.8%3.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 2",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"FARKOLLIE, Joseph Hinnah (CDC) ",,2,"ARMAH, Alphonso Boakai (LP) ",,,,,,0
"BRUMSKINE, Charles Walker (LP) ",,,,1,"GBEGBE, Frederick Sayon (UDA) ",,4,"KAMARA, Gemiel A. (NRP) ",,,,,,2
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"GBOLLIE, Fayah Joe Sahr (UP) ",,13,"KAMARA, Vaforay Alhaji Musa (ALCOP) ",,,,,,28
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"JOE, Saa Philip (CDC) ",,6,"KOLLIE, Stephen Ndorbor (NPP) ",,,,,,0
"FARHAT, David M. (FDP) ",,,,2,"JOHNSON, Lavela Koboi (UP) ",,10,"KPADEH, SR., Francis Yougbeson (PRODEM) ",,,,,,2
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,4,"MORLUE, Jackson Ngafua (COTOL) ",,,,,,15
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,35,"KAMARA, Massaquoi Morlu (ULD) ",,3,"NGOMBU, Prince Sao (UP) ",,,,,,69
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,6,"SESAY, Jeremiah Duwana (CDC) ",,,,,,0
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,82,,"Valid Votes: ",,,,,116
"KORTO, Joseph D. Z. (LERP) ",,,,0,"KARBAR, Josephus M. (PRODEM) ",,3,,"Invalid Votes: ",,,,,7
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,1,,"Total Votes: ",,,,,123
"KROMAH, Alhaji G. V. (ALCOP) ",,,,24,"KPARKILLEN, Stanely Sumo (NPP) ",,4,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,53,,,,,,,
"MORLU, John Sembe (UDA) ",,,,4,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,7,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,2,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,43,"TALI, Phillip Saa (COTOL) ",,3,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",203,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,"Invalid Ballots: ",2,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,2,,"Valid Votes + Invalid Ballots: ",205,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,4,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,118,,,,,,,,,,
,"Invalid Votes: ",,,5,,,,,,,,,,
,"Total Votes: ",,,123,,,,,,,,,,
"Precinct: 21131 ","Polling Place: ",3,,,,,,"Total: 499 ","Age 18-27: 37.7% ","Age 48-57: ",,,"6.8%",
"Vahun Public School, VAHUN Tow n, Lofa ",,,,,,,,"Males: 51.7% Females: 48.3% ","Age 28-37: 29.7% Age 38-47: 15.0% ","Age 58-67: Age 68+: ",,,"7.6%3.2%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 2",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"FARKOLLIE, Joseph Hinnah (CDC) ",,2,"ARMAH, Alphonso Boakai (LP) ",,,,,,0
"BRUMSKINE, Charles Walker (LP) ",,,,1,"GBEGBE, Frederick Sayon (UDA) ",,3,"KAMARA, Gemiel A. (NRP) ",,,,,,3
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"GBOLLIE, Fayah Joe Sahr (UP) ",,50,"KAMARA, Vaforay Alhaji Musa (ALCOP) ",,,,,,29
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"JOE, Saa Philip (CDC) ",,21,"KOLLIE, Stephen Ndorbor (NPP) ",,,,,,0
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,11,"KPADEH, SR., Francis Yougbeson (PRODEM) ",,,,,,2
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,5,"MORLUE, Jackson Ngafua (COTOL) ",,,,,,16
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,150,"KAMARA, Massaquoi Morlu (ULD) ",,1,"NGOMBU, Prince Sao (UP) ",,,,,,275
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,2,"SESAY, Jeremiah Duwana (CDC) ",,,,,,1
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,255,,"Valid Votes: ",,,,,326
"KORTO, Joseph D. Z. (LERP) ",,,,0,"KARBAR, Josephus M. (PRODEM) ",,9,,"Invalid Votes: ",,,,,10
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,1,,"Total Votes: ",,,,,336
"KROMAH, Alhaji G. V. (ALCOP) ",,,,35,"KPARKILLEN, Stanely Sumo (NPP) ",,86,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"KUPEE, Sumo G. (COTOL) ",,130,,,,,,,
"MORLU, John Sembe (UDA) ",,,,12,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,5,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,96,"SORSOR, SR., Kollie Massayan (LP) ",,4,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,0,"TALI, Phillip Saa (COTOL) ",,12,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",597,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",10,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",607,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,8,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,0,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,306,,,,,,,,,,
,"Invalid Votes: ",,,22,,,,,,,,,,
,"Total Votes: ",,,328,,,,,,,,,,
"Precinct: 21132 ","Polling Place: ",1,,,,,,"Total: 533 ","Age 18-27: 32.5% ","Age 48-57: ",,,"8.1%",
