Precinct: 39001 ,Polling Place ,1 ,"","","","","",Total: 554 ,Age 18-27: 47.7% ,Age 48-57: ,"","",7.4%,""
"Multilateral High school, Farmerville, Sinoe ","","","","","","","",Males: 60.3% Females: 39.7% ,Age 28-37: 20.8% Age 38-47: 16.6% ,Age 57-68: Age 68+: ,"","",5.6%2.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Sinoe ,"","","Sinoe, Electoral District 2","","","","",""
"Bilibokw li Junior High School, Bilibokw li, Sinoe ","","","","","","",Males: 47.1% Females: 52.9% ,Age 28-37: 20.8% Age 38-47: 20.1% ,Age 57-68: Age 68+: ,"","",4.8%6.0%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 1","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",4 ,"BARH, Nelson Wah (UDA) ","","","","","",83
"BRUMSKINE, Charles Walker (LP) ","","",6 ,"CLARKE, Charles Amstard (UP) ","",19 ,"BUSH, E. Ciah Jarwleh (CDC) ","","","","","",1
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DOE, Julius Blamo (LP) ","",0 ,"CARLOR, Samuel J. (UP) ","","","","","",77
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",2 ,"JARWLEH, Joe Cheyetee (NDPL) ","","","","","",5
"FARHAT, David M. (FDP) ","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",5 ,"JELLY, SR., A. Kai (NATVIPOL) ","","","","","",126
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",314 ,"PANTOE, Papa Doe (LP) ","","","","","",0
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",35 ,"SARPLOH, Stephen Sloh (CDC) ","",1 ,"QUIOH, Thomas Romeo (APD) ","","","","","",34
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",3 ,"TEAH, B. Darlington (NPP) ","","","","","",1
"KIEH, JR., George Klay (NDM) ","","",0 ,"TURPLUE, Emma G. (LP) ","",2 ,"",Valid Votes: ,"","","","",327
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"",Valid Votes: ,350 ,"",Invalid Votes: ,"","","","",5
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,3 ,"",Total Votes: ,"","","","",332
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,353,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",0,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",5,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",8,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",71,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",190,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",3,"","","","","","","","","",""
"",Valid Votes: ,"",322,"","","","","","","","","",""
"",Invalid Votes: ,"",8,"","","","","","","","","",""
"",Total Votes: ,"",330,"","","","","","","","","",""
Precinct: 39017 ,Polling Place ,1 ,"","","","","",Total: 308 ,Age 18-27: 33.4% ,Age 48-57: ,"","",11.4%,""
"Gbason Tow n Palava Hut, Gbason Tow n, Sinoe ","","","","","","","",Males: 42.5% Females: 57.5% ,Age 28-37: 19.8% Age 38-47: 18.2% ,Age 57-68: Age 68+: ,"","",8.4%8.8%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Sinoe ,"","","Sinoe, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",8 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",16 ,"BARH, Nelson Wah (UDA) ","","","","","",213
"BRUMSKINE, Charles Walker (LP) ","","","",9 ,"CLARKE, Charles Amstard (UP) ","",35 ,"BUSH, E. Ciah Jarwleh (CDC) ","","","","","",1
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DOE, Julius Blamo (LP) ","",1 ,"CARLOR, Samuel J. (UP) ","","","","","",7
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",9 ,"JARWLEH, Joe Cheyetee (NDPL) ","","","","","",5
"FARHAT, David M. (FDP) ","","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",5 ,"JELLY, SR., A. Kai (NATVIPOL) ","","","","","",24
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",232 ,"PANTOE, Papa Doe (LP) ","","","","","",0
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",24 ,"SARPLOH, Stephen Sloh (CDC) ","",1 ,"QUIOH, Thomas Romeo (APD) ","","","","","",10
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",2 ,"TEAH, B. Darlington (NPP) ","","","","","",1
"KIEH, JR., George Klay (NDM) ","","","",2 ,"TURPLUE, Emma G. (LP) ","",1 ,"",Valid Votes: ,"","","","",261
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"",Valid Votes: ,302 ,"",Invalid Votes: ,"","","","",8
"KPOTO, Robert Momo (ULD) ","","","",0 ,"",Invalid Ballots: ,3 ,"",Total Votes: ,"","","","",269
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,305,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",5,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",10,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",5,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",201,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",269,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",270,"","","","","","","","","",""
Precinct: 39017 ,Polling Place ,2 ,"","","","","",Total: 312 ,Age 18-27: 34.0% ,Age 48-57: ,"","",12.2%,""
"Gbason Tow n Palava Hut, Gbason Tow n, Sinoe ","","","","","","","",Males: 45.8% Females: 54.2% ,Age 28-37: 21.8% Age 38-47: 15.1% ,Age 57-68: Age 68+: ,"","",9.0%8.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Sinoe ,"","","Sinoe, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",3 ,"BARH, Nelson Wah (UDA) ","","","","","",229
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"CLARKE, Charles Amstard (UP) ","",52 ,"BUSH, E. Ciah Jarwleh (CDC) ","","","","","",1
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DOE, Julius Blamo (LP) ","",3 ,"CARLOR, Samuel J. (UP) ","","","","","",7
"DIVINE, SR., Samuel Raymond (Ind) ","","","",3 ,"GIBSON, Myrtle Francelle (PRODEM) ","",1 ,"JARWLEH, Joe Cheyetee (NDPL) ","","","","","",1
"FARHAT, David M. (FDP) ","","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",6 ,"JELLY, SR., A. Kai (NATVIPOL) ","","","","","",21
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",240 ,"PANTOE, Papa Doe (LP) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",21 ,"SARPLOH, Stephen Sloh (CDC) ","",0 ,"QUIOH, Thomas Romeo (APD) ","","","","","",6
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",1 ,"TEAH, B. Darlington (NPP) ","","","","","",1
"KIEH, JR., George Klay (NDM) ","","","",1 ,"TURPLUE, Emma G. (LP) ","",0 ,"",Valid Votes: ,"","","","",267
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"",Valid Votes: ,306 ,"",Invalid Votes: ,"","","","",1
"KPOTO, Robert Momo (ULD) ","","","",1 ,"",Invalid Ballots: ,0 ,"",Total Votes: ,"","","","",268
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,306,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",15,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",14,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",5,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",195,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",265,"","","","","","","","","",""
"",Invalid Votes: ,"","",2,"","","","","","","","","",""
"",Total Votes: ,"","",267,"","","","","","","","","",""
Precinct: 39018 ,Polling Place ,1 ,"","","","",Total: 324 ,Age 18-27: 38.0% ,Age 48-57: ,"","",15.1%,""
"Plandialebo Elementary School, Plandialebo, Sinoe ","","","","","","",Males: 44.1% Females: 55.9% ,Age 28-37: 20.7% Age 38-47: 14.5% ,Age 57-68: Age 68+: ,"","",5.2%6.5%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 1","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",1 ,"BARH, Nelson Wah (UDA) ","","","","","",33
"BRUMSKINE, Charles Walker (LP) ","","",0 ,"CLARKE, Charles Amstard (UP) ","",33 ,"BUSH, E. Ciah Jarwleh (CDC) ","","","","","",3
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"DOE, Julius Blamo (LP) ","",0 ,"CARLOR, Samuel J. (UP) ","","","","","",6
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",2 ,"JARWLEH, Joe Cheyetee (NDPL) ","","","","","",3
"FARHAT, David M. (FDP) ","","",1 ,"NAGBE, Joseph Nyenetue (APD) ","",6 ,"JELLY, SR., A. Kai (NATVIPOL) ","","","","","",119
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",205 ,"PANTOE, Papa Doe (LP) ","","","","","",3
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",6 ,"SARPLOH, Stephen Sloh (CDC) ","",0 ,"QUIOH, Thomas Romeo (APD) ","","","","","",32
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",3 ,"TEAH, B. Darlington (NPP) ","","","","","",19
"KIEH, JR., George Klay (NDM) ","","",1 ,"TURPLUE, Emma G. (LP) ","",1 ,"",Valid Votes: ,"","","","",218
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"",Valid Votes: ,251 ,"",Invalid Votes: ,"","","","",4
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,1 ,"",Total Votes: ,"","","","",222
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,252,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",0,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",0,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",23,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",188,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",2,"","","","","","","","","",""
"",Valid Votes: ,"",222,"","","","","","","","","",""
"",Invalid Votes: ,"",1,"","","","","","","","","",""
"",Total Votes: ,"",223,"","","","","","","","","",""
Precinct: 39018 ,Polling Place ,2 ,"","","","",Total: 304 ,Age 18-27: 30.6% ,Age 48-57: ,"","",10.2%,""
"Plandialebo Elementary School, Plandialebo, Sinoe ","","","","","","",Males: 52.6% Females: 47.4% ,Age 28-37: 24.3% Age 38-47: 16.8% ,Age 57-68: Age 68+: ,"","",10.2%7.9%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 1","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",2 ,"BARH, Nelson Wah (UDA) ","","","","","",58
"BRUMSKINE, Charles Walker (LP) ","","",1 ,"CLARKE, Charles Amstard (UP) ","",22 ,"BUSH, E. Ciah Jarwleh (CDC) ","","","","","",1
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DOE, Julius Blamo (LP) ","",0 ,"CARLOR, Samuel J. (UP) ","","","","","",7
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",2 ,"JARWLEH, Joe Cheyetee (NDPL) ","","","","","",2
"FARHAT, David M. (FDP) ","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",9 ,"JELLY, SR., A. Kai (NATVIPOL) ","","","","","",86
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",215 ,"PANTOE, Papa Doe (LP) ","","","","","",0
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",5 ,"SARPLOH, Stephen Sloh (CDC) ","",0 ,"QUIOH, Thomas Romeo (APD) ","","","","","",67
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",0 ,"TEAH, B. Darlington (NPP) ","","","","","",12
"KIEH, JR., George Klay (NDM) ","","",0 ,"TURPLUE, Emma G. (LP) ","",2 ,"",Valid Votes: ,"","","","",233
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"",Valid Votes: ,252 ,"",Invalid Votes: ,"","","","",0
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,0 ,"",Total Votes: ,"","","","",233
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,252,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",0,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",0,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",16,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",212,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",234,"","","","","","","","","",""
"",Invalid Votes: ,"",0,"","","","","","","","","",""
"",Total Votes: ,"",234,"","","","","","","","","",""
Precinct: 39019 ,Polling Place ,1 ,"","","","",Total: 282 ,Age 18-27: 33.0% ,Age 48-57: ,"","",10.3%,""
"Dagbe Tow n Elementary School, Dagbe Tow n , Sinoe ","","","","","","",Males: 48.6% Females: 51.4% ,Age 28-37: 24.1% Age 38-47: 17.7% ,Age 57-68: Age 68+: ,"","",7.8%7.1%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 1","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",13 ,"BARH, Nelson Wah (UDA) ","","","","","",91
"BRUMSKINE, Charles Walker (LP) ","","",0 ,"CLARKE, Charles Amstard (UP) ","",53 ,"BUSH, E. Ciah Jarwleh (CDC) ","","","","","",1
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DOE, Julius Blamo (LP) ","",14 ,"CARLOR, Samuel J. (UP) ","","","","","",1
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",30 ,"JARWLEH, Joe Cheyetee (NDPL) ","","","","","",33
"FARHAT, David M. (FDP) ","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",48 ,"JELLY, SR., A. Kai (NATVIPOL) ","","","","","",75
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",213 ,"PANTOE, Papa Doe (LP) ","","","","","",2
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",0 ,"SARPLOH, Stephen Sloh (CDC) ","",12 ,"QUIOH, Thomas Romeo (APD) ","","","","","",12
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",26 ,"TEAH, B. Darlington (NPP) ","","","","","",0
"KIEH, JR., George Klay (NDM) ","","",0 ,"TURPLUE, Emma G. (LP) ","",10 ,"",Valid Votes: ,"","","","",215
"KORTO, Joseph D. Z. (LERP) ","","",1 ,"",Valid Votes: ,419 ,"",Invalid Votes: ,"","","","",3
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,2 ,"",Total Votes: ,"","","","",218
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,421,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",0,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",0,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",5,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",208,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",217,"","","","","","","","","",""
"",Invalid Votes: ,"",3,"","","","","","","","","",""
"",Total Votes: ,"",220,"","","","","","","","","",""
Precinct: 39020 ,Polling Place ,1 ,"","","","",Total: 566 ,Age 18-27: 35.3% ,Age 48-57: ,"","",13.1%,""
"Nyenfueh Tow n Palava Hut, Nyenfueh Tow n, Sinoe ","","","","","","",Males: 51.6% Females: 48.4% ,Age 28-37: 27.0% Age 38-47: 15.9% ,Age 57-68: Age 68+: ,"","",5.3%3.4%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 1","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",45 ,"BARH, Nelson Wah (UDA) ","","","","","",91
"BRUMSKINE, Charles Walker (LP) ","","",0 ,"CLARKE, Charles Amstard (UP) ","",5 ,"BUSH, E. Ciah Jarwleh (CDC) ","","","","","",11
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DOE, Julius Blamo (LP) ","",5 ,"CARLOR, Samuel J. (UP) ","","","","","",8
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",1 ,"JARWLEH, Joe Cheyetee (NDPL) ","","","","","",32
"FARHAT, David M. (FDP) ","","",0 ,"NAGBE, Joseph Nyenetue (APD) ","",232 ,"JELLY, SR., A. Kai (NATVIPOL) ","","","","","",5
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",143 ,"PANTOE, Papa Doe (LP) ","","","","","",5
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",23 ,"SARPLOH, Stephen Sloh (CDC) ","",6 ,"QUIOH, Thomas Romeo (APD) ","","","","","",14
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",48 ,"TEAH, B. Darlington (NPP) ","","","","","",242
"KIEH, JR., George Klay (NDM) ","","",0 ,"TURPLUE, Emma G. (LP) ","",20 ,"",Valid Votes: ,"","","","",408
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"",Valid Votes: ,505 ,"",Invalid Votes: ,"","","","",7
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,3 ,"",Total Votes: ,"","","","",415
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,508,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",5,"","","","","","","","","",""
"MORLU, John Sembe (UDA) ","","",2,"","","","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",8,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",34,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",6,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",326,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",3,"","","","","","","","","",""
"",Valid Votes: ,"",410,"","","","","","","","","",""
"",Invalid Votes: ,"",7,"","","","","","","","","",""
"",Total Votes: ,"",417,"","","","","","","","","",""
Precinct: 39021 ,Polling Place ,1 ,"","","","",Total: 325 ,Age 18-27: 37.8% ,Age 48-57: ,"","",12.6%,""
"Karmon Tow n Palava Hut, Karmon Tow n, Sinoe ","","","","","","",Males: 51.7% Females: 48.3% ,Age 28-37: 21.8% Age 38-47: 18.2% ,Age 57-68: Age 68+: ,"","",6.2%3.4%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Sinoe ,"","","Sinoe, Electoral District 1","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",5 ,"BARTEE, Nathaniel Sniweah (COTOL) ","",12 ,"BARH, Nelson Wah (UDA) ","","","","","",99
"BRUMSKINE, Charles Walker (LP) ","","",2 ,"CLARKE, Charles Amstard (UP) ","",18 ,"BUSH, E. Ciah Jarwleh (CDC) ","","","","","",5
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DOE, Julius Blamo (LP) ","",1 ,"CARLOR, Samuel J. (UP) ","","","","","",51
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"GIBSON, Myrtle Francelle (PRODEM) ","",0 ,"JARWLEH, Joe Cheyetee (NDPL) ","","","","","",28
"FARHAT, David M. (FDP) ","","",1 ,"NAGBE, Joseph Nyenetue (APD) ","",1 ,"JELLY, SR., A. Kai (NATVIPOL) ","","","","","",55
"JALLAH, Armah Zolu (NPL) ","","",0 ,"NYENPAN, Mobutu Vlah (APD) ","",241 ,"PANTOE, Papa Doe (LP) ","","","","","",3
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",28 ,"SARPLOH, Stephen Sloh (CDC) ","",3 ,"QUIOH, Thomas Romeo (APD) ","","","","","",13
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"SLEWEON, SR., Harrison Nimleh (NPP) ","",1 ,"TEAH, B. Darlington (NPP) ","","","","","",4
"KIEH, JR., George Klay (NDM) ","","",1 ,"TURPLUE, Emma G. (LP) ","",0 ,"",Valid Votes: ,"","","","",258
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"",Valid Votes: ,277 ,"",Invalid Votes: ,"","","","",1
"KPOTO, Robert Momo (ULD) ","","",0 ,"",Invalid Ballots: ,1 ,"",Total Votes: ,"","","","",259
